player,date,time,id,item,itemID,itemString,response,votes,class,instance,boss,difficultyID,mapID,groupSize,gear1,gear2,responseID,isAwardReason,subType,equipLoc,note,owner
Ramzergutzin-Grobbulus,5/13/20,22:36:02,1589441762-19,[Bracelets of Wrath],16959,item:16959::::::::60,Off Spec,1,WARRIOR,Blackwing Lair-40 Player,Razorgore the Untamed,9,469,40,|cffa335ee|Hitem:19824:1885:::::::60:::11::::|h[Zandalar Vindicator's Armguards]|h|r,,3,false,Plate,Wrist,tank ,Kolde-Grobbulus
Ramzergutzin-Grobbulus,6/03/20,23:34:37,1591259677-55,[Essence of the Pure Flame],18815,item:18815::::::::60,Off Spec,0,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:20130::::::::60:::11::::|h[Diamond Flask]|h|r,|cff0070dd|Hitem:11815::::::::60:::1::::|h[Hand of Justice]|h|r,3,false,Miscellaneous,Trinket,,Kolde-Grobbulus
Ramzergutzin-Grobbulus,6/10/20,23:25:54,1591863954-47,[Gutgore Ripper],17071,item:17071::::::::60,Upgrade,0,WARRIOR,Molten Core-40 Player,Garr,9,409,40,|cffa335ee|Hitem:19335:1900:::::::60:::::::|h[Spineshatter]|h|r,|cffa335ee|Hitem:18832:1900:::::::60:::::::|h[Brutality Blade]|h|r,2,false,Daggers,One-Hand,would like for tanking,Kolde-Grobbulus
Ramzergutzin-Grobbulus,6/18/20,00:04:48,1592471088-49,[Band of Accuria],17063,item:17063::::::::60,Best in Slot,3,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:18821::::::::60:::::::|h[Quick Strike Ring]|h|r,|cffa335ee|Hitem:19384::::::::60:::11::::|h[Master Dragonslayer's Ring]|h|r,1,false,Miscellaneous,Finger,need the hit,Kolde-Grobbulus
Ramzergutzin-Grobbulus,7/22/20,23:02:25,1595491345-30,"[Ashkandi, Greatsword of the Brotherhood]",19364,item:19364::::::::60,Mainspec/Need,1,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:19335:1900:::::::60:::::::|h[Spineshatter]|h|r,|cffa335ee|Hitem:18832:1900:::::::60:::::::|h[Brutality Blade]|h|r,1,false,Two-Handed Swords,Two-Hand,,Estaris-Grobbulus
Ramzergutzin-Grobbulus,8/12/20,22:12:04,1597302724-26,[Earthshaker],17073,item:17073::::::::60,PVP,0,WARRIOR,Molten Core-40 Player,Magmadar,9,409,40,|cffa335ee|Hitem:19335:1900:::::::60:::::::|h[Spineshatter]|h|r,|cffa335ee|Hitem:18832:1900:::::::60:::::::|h[Brutality Blade]|h|r,3,false,Two-Handed Maces,Two-Hand,,Estaris-Grobbulus
Ramzergutzin-Grobbulus,8/16/20,22:15:41,1597648541-26,[Chromatically Tempered Sword],19352,item:19352::::::::60,Best in Slot,5,WARRIOR,Blackwing Lair-40 Player,Chromaggus,9,469,40,|cffa335ee|Hitem:19335:1900:::::::60:::::::|h[Spineshatter]|h|r,|cffa335ee|Hitem:18832:1900:::::::60:::::::|h[Brutality Blade]|h|r,1,false,One-Handed Swords,One-Hand,,Estaris-Grobbulus
Ramzergutzin-Grobbulus,9/02/20,22:06:50,1599116810-9,[Boots of the Fallen Hero],21688,item:21688::::::::60,Best in Slot,2,WARRIOR,Ahn'Qiraj Temple-40 Player,Silithid Royalty,9,531,40,|cffa335ee|Hitem:16965:911:::::::60:::::::|h[Sabatons of Wrath]|h|r,,1,false,Plate,Feet,,Estaris-Grobbulus
Ramzergutzin-Grobbulus,9/09/20,22:05:29,1599721529-6,[Amulet of Foul Warding],21702,item:21702::::::::60,Upgrade,0,WARRIOR,Ahn'Qiraj Temple-40 Player,The Prophet Skeram,9,531,40,|cffa335ee|Hitem:19856::::::::60:::::::|h[The Eye of Hakkar]|h|r,,2,false,Miscellaneous,Neck,soaker set,Estaris-Grobbulus
Ramzergutzin-Grobbulus,9/09/20,22:08:39,1599721719-15,[Qiraji Bindings of Command],20928,item:20928::::::::60,Best in Slot,3,WARRIOR,Ahn'Qiraj Temple-40 Player,Princess Huhuran,9,531,40,|cffa335ee|Hitem:19394:2606:::::::60:::::::|h[Drake Talon Pauldrons]|h|r,|cffa335ee|Hitem:21688:911:::::::60:::::::|h[Boots of the Fallen Hero]|h|r,1,false,Quest,,,Estaris-Grobbulus
Fireopal-Grobbulus,8/10/20,00:01:08,1597050068-36,[Giantstalker's Breastplate],16845,item:16845::::::::60,Upgrade,1,HUNTER,Molten Core-40 Player,Golemagg the Incinerator,9,409,40,|cff0070dd|Hitem:18530:928:::::::60:::1::::|h[Ogre Forged Hauberk]|h|r,,2,false,Mail,Chest,,Estaris-Grobbulus
Fireopal-Grobbulus,8/10/20,00:01:33,1597050093-40,[Giantstalker's Gloves],16852,item:16852::::::::60,Best in Slot,0,HUNTER,Molten Core-40 Player,Shazzrah,9,409,40,|cff0070dd|Hitem:22715:1887:::::::60:::::::|h[Gloves of the Tormented]|h|r,,1,false,Mail,Hands,,Estaris-Grobbulus
Fireopal-Grobbulus,8/19/20,23:24:17,1597911857-48,[Crown of Destruction],18817,item:18817::::::::60,Upgrade,4,HUNTER,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:2245::::::::60:::::::|h[Helm of Narv]|h|r,,2,false,Mail,Head,Huge Upgrade and also Huge Nestolgia item,Ragnaros
Fireopal-Grobbulus,8/19/20,23:52:24,1597913544-66,[Dragonstalker's Helm],16939,item:16939::::::::60,Best in Slot,0,HUNTER,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cffa335ee|Hitem:18817::::::::60:::::::|h[Crown of Destruction]|h|r,,1,false,Mail,Head,,Onyxia
Fireopal-Grobbulus,8/30/20,23:11:31,1598861491-64,[Giantstalker's Boots],16849,item:16849::::::::60,Upgrade,0,HUNTER,Molten Core-40 Player,Gehennas,9,409,40,|cff0070dd|Hitem:19906:911:::::::60:::::::|h[Blooddrenched Footpads]|h|r,,2,false,Mail,Feet,,Estaris-Grobbulus
Beltran-Grobbulus,2/13/20,00:48:54,1581590934-19,[Prestor's Talisman of Connivery],19377,item:19377::::::::60,Best in Slot,6,HUNTER,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:18404::::::::60:::11::::|h[Onyxia Tooth Pendant]|h|r,,1,false,Miscellaneous,Neck,,Nefarian
Beltran-Grobbulus,2/19/20,23:15:24,1582190124-21,[Black Brood Pauldrons],19373,item:19373::::::::60,Pass,0,HUNTER,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16848::::::::60:::::::|h[Giantstalker's Epaulets]|h|r,,PASS,false,Mail,Shoulder,,Kolde-Grobbulus
Beltran-Grobbulus,3/11/20,23:01:10,1584000070-7,[Dragonstalker's Bracers],16935,item:16935::::::::60,Upgrade,3,HUNTER,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16850:856:::::::60:::::::|h[Giantstalker's Bracers]|h|r,,2,false,Mail,Wrist,,Kolde-Grobbulus
Beltran-Grobbulus,3/25/20,22:41:55,1585208515-11,[Head of Nefarian],19003,item:19003::::::::60,Best in Slot,1,HUNTER,Blackwing Lair-40 Player,Nefarian,9,469,40,,,1,false,Quest,,,Kolde-Grobbulus
Beltran-Grobbulus,4/01/20,22:26:18,1585812378-16,[Dragonstalker's Breastplate],16942,item:16942::::::::60,Off Spec,3,HUNTER,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16845:1891:::::::60:::::::|h[Giantstalker's Breastplate]|h|r,,3,false,Mail,Chest,,Kolde-Grobbulus
Beltran-Grobbulus,4/15/20,23:13:26,1587024806-5,[Dragonstalker's Belt],16936,item:16936::::::::60,Off Spec,1,HUNTER,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16851::::::::60:::::::|h[Giantstalker's Belt]|h|r,,3,false,Mail,Waist,,Kolde-Grobbulus
Beltran-Grobbulus,4/22/20,22:39:41,1587627581-15,[Dragonstalker's Bracers],16935,item:16935::::::::60,Off Spec,1,HUNTER,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16850:856:::::::60:::::::|h[Giantstalker's Bracers]|h|r,,3,false,Mail,Wrist,,Kolde-Grobbulus
Beltran-Grobbulus,4/29/20,23:56:53,1588237013-55,[Cloak of the Shrouded Mists],17102,item:17102::::::::60,Upgrade,2,HUNTER,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:13340:849:::::::60:::1::::|h[Cape of the Black Baron]|h|r,,2,false,Cloth,Back,,Kolde-Grobbulus
Beltran-Grobbulus,5/06/20,21:48:55,1588834135-10,[Arcane Infused Gem],19336,item:19336::::::::60,Pass,0,HUNTER,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff1eff00|Hitem:2820::::::::60:::11::::|h[Nifty Stopwatch]|h|r,|cff0070dd|Hitem:13965::::::::60:::11::::|h[Blackhand's Breadth]|h|r,PASS,false,Miscellaneous,Trinket,,Kolde-Grobbulus
Beltran-Grobbulus,5/13/20,22:19:38,1589440778-4,[Dragonstalker's Gauntlets],16940,item:16940::::::::60,Pass,0,HUNTER,Blackwing Lair-40 Player,Ebonroc,9,469,40,|cffa335ee|Hitem:16852:1887:::::::60:::::::|h[Giantstalker's Gloves]|h|r,,PASS,false,Mail,Hands,,Kolde-Grobbulus
Beltran-Grobbulus,5/20/20,22:16:40,1590045400-3,"[Ashjre'thul, Crossbow of Smiting]",19361,item:19361::::::::60,Best in Slot,3,HUNTER,Blackwing Lair-40 Player,Chromaggus,9,469,40,"|cffa335ee|Hitem:18713:2523:::::::60:::11::::|h[Rhok'delar, Longbow of the Ancient Keepers]|h|r",,1,false,Crossbows,,,Kolde-Grobbulus
Beltran-Grobbulus,5/20/20,22:18:50,1590045530-10,[Dragonstalker's Greaves],16941,item:16941::::::::60,Upgrade,1,HUNTER,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16849:1887:::::::60:::::::|h[Giantstalker's Boots]|h|r,,2,false,Mail,Feet,,Kolde-Grobbulus
Beltran-Grobbulus,6/17/20,22:34:39,1592465679-8,[Dragonstalker's Greaves],16941,item:16941::::::::60,Best in Slot,0,HUNTER,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cffa335ee|Hitem:16941:1887:::::::60:::::::|h[Dragonstalker's Greaves]|h|r,,1,false,Mail,Feet,,Kolde-Grobbulus
Beltran-Grobbulus,8/19/20,22:02:18,1597906938-15,[Emberweave Leggings],19433,item:19433::::::::60,Offspec,1,HUNTER,Blackwing Lair-40 Player,Flamegor,9,469,40,|cffa335ee|Hitem:16938:2586:::::::60:::::::|h[Dragonstalker's Legguards]|h|r,,4,false,Mail,Legs,,Estaris-Grobbulus
Beltran-Grobbulus,8/23/20,21:51:23,1598251883-7,[Scaled Sand Reaver Leggings],21651,item:21651::::::::60,Offspec,2,HUNTER,Ahn'Qiraj Temple-40 Player,Fankriss the Unyielding,9,531,40,|cff0070dd|Hitem:20702::::::::60:::11::::|h[Cenarion Reservist's Legguards]|h|r,,4,false,Mail,Legs,,Estaris-Grobbulus
Beltran-Grobbulus,8/26/20,21:54:46,1598511286-4,[Barrage Shoulders],21699,item:21699::::::::60,Pass,0,HUNTER,Ahn'Qiraj Temple-40 Player,Unknown,9,531,40,|cff0070dd|Hitem:17749::::::::60:::1::::|h[Phytoskin Spaulders]|h|r,,PASS,false,Mail,Shoulder,,Estaris-Grobbulus
Beltran-Grobbulus,8/26/20,23:31:07,1598517067-17,[Vek'lor's Gloves of Devastation],21599,item:21599::::::::60,Pass,0,HUNTER,Ahn'Qiraj Temple-40 Player,Twin Emperors,9,531,40,|cffa335ee|Hitem:16940:1887:::::::60:::::::|h[Dragonstalker's Gauntlets]|h|r,,PASS,false,Mail,Hands,,Estaris-Grobbulus
Beltran-Grobbulus,8/30/20,23:10:11,1598861411-51,[Wristguards of True Flight],18812,item:18812::::::::60,Best in Slot,3,HUNTER,Molten Core-40 Player,Majordomo Executus,9,409,40,|cffa335ee|Hitem:16935::::::::60:::::::|h[Dragonstalker's Bracers]|h|r,,1,false,Mail,Wrist,,Estaris-Grobbulus
Beltran-Grobbulus,9/06/20,22:29:13,1599463753-19,[Angelista's Grasp],19388,item:19388::::::::60,Offspec,2,HUNTER,Blackwing Lair-40 Player,Chromaggus,9,469,40,|cffa335ee|Hitem:16936::::::::60:::::::|h[Dragonstalker's Belt]|h|r,,4,false,Cloth,Waist,,Estaris-Grobbulus
Ezpk-Grobbulus,2/05/20,22:33:21,1580978001-21,[Giantstalker's Breastplate],16845,item:16845::::::::60,Best in Slot,5,HUNTER,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:11726:1891:::::::60:::1::::|h[Savage Gladiator Chain]|h|r,,1,false,Mail,Chest,,Kolde-Grobbulus
Ezpk-Grobbulus,2/12/20,23:58:03,1581587883-1,[Dragonstalker's Belt],16936,item:16936::::::::60,Best in Slot,8,HUNTER,Blackwing Lair-40 Player,Chromaggus,9,469,40,|cffa335ee|Hitem:16851::::::::60:::::::|h[Giantstalker's Belt]|h|r,,1,false,Mail,Waist,,Kolde-Grobbulus
Ezpk-Grobbulus,2/16/20,22:43:04,1581928984-4,[Giantstalker's Boots],16849,item:16849::::::::60,Best in Slot,5,HUNTER,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:13967:911:::::::60:::1::::|h[Windreaver Greaves]|h|r,,1,false,Mail,Feet,,Kolde-Grobbulus
Ezpk-Grobbulus,2/26/20,23:16:44,1582795004-23,[Dragonstalker's Bracers],16935,item:16935::::::::60,Best in Slot,4,HUNTER,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16850:1886:::::::60:::::::|h[Giantstalker's Bracers]|h|r,,1,false,Mail,Wrist,,Kolde-Grobbulus
Ezpk-Grobbulus,3/05/20,00:02:28,1583402548-26,[Giantstalker's Boots],16849,item:16849::::::::60,Off Spec,3,HUNTER,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:16849:911:::::::60:::::::|h[Giantstalker's Boots]|h|r,,3,false,Mail,Feet,,Kolde-Grobbulus
Ezpk-Grobbulus,3/29/20,21:47:35,1585550855-3,[Fireproof Cloak],18811,item:18811::::::::60,Pass,0,HUNTER,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:13340:849:::::::60:::1::::|h[Cape of the Black Baron]|h|r,,PASS,false,Cloth,Back,,Kolde-Grobbulus
Ezpk-Grobbulus,4/08/20,22:24:04,1586417044-9,[Dragonstalker's Greaves],16941,item:16941::::::::60,Best in Slot,0,HUNTER,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16849:911:::::::60:::::::|h[Giantstalker's Boots]|h|r,,1,false,Mail,Feet,,Kolde-Grobbulus
Ezpk-Grobbulus,4/23/20,00:05:28,1587632728-48,[Cloak of the Shrouded Mists],17102,item:17102::::::::60,Pass,0,HUNTER,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:13340:849:::::::60:::1::::|h[Cape of the Black Baron]|h|r,,PASS,false,Cloth,Back,,Kolde-Grobbulus
Ezpk-Grobbulus,4/29/20,22:26:40,1588231600-15,[Arcane Infused Gem],19336,item:19336::::::::60,Off Spec,0,HUNTER,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:18473::::::::60:::11::::|h[Royal Seal of Eldre'Thalas]|h|r,|cff0070dd|Hitem:13965::::::::60:::11::::|h[Blackhand's Breadth]|h|r,3,false,Miscellaneous,Trinket,,Kolde-Grobbulus
Ezpk-Grobbulus,5/06/20,21:45:18,1588833918-2,[Prestor's Talisman of Connivery],19377,item:19377::::::::60,Best in Slot,0,HUNTER,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:18404::::::::60:::11::::|h[Onyxia Tooth Pendant]|h|r,,1,false,Miscellaneous,Neck,,Kolde-Grobbulus
Ezpk-Grobbulus,5/13/20,23:49:53,1589446193-27,[Tome of Tranquilizing Shot],16665,item:16665::::::::60,Pass,0,HUNTER,Molten Core-40 Player,Lucifron,9,409,40,,,PASS,false,Book,,,Kolde-Grobbulus
Ezpk-Grobbulus,6/17/20,22:34:54,1592465694-10,[Emberweave Leggings],19433,item:19433::::::::60,Off Spec,0,HUNTER,Blackwing Lair-40 Player,Flamegor,9,469,40,|cffa335ee|Hitem:16938:2586:::::::60:::::::|h[Dragonstalker's Legguards]|h|r,,3,false,Mail,Legs,,Kolde-Grobbulus
Ezpk-Grobbulus,6/24/20,22:40:39,1593070839-12,[Head of Nefarian],19003,item:19003::::::::60,Best in Slot,0,HUNTER,Blackwing Lair-40 Player,Nefarian,9,469,40,,,1,false,Quest,,,Kolde-Grobbulus
Ezpk-Grobbulus,6/24/20,22:44:34,1593071074-19,[Archimtiros' Ring of Reckoning],19376,item:19376::::::::60,Off Spec,0,HUNTER,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:19925::::::::60:::::::|h[Band of Jin]|h|r,|cff0070dd|Hitem:19898::::::::60:::::::|h[Seal of Jin]|h|r,3,false,Miscellaneous,Finger,,Kolde-Grobbulus
Ezpk-Grobbulus,7/01/20,22:09:29,1593673769-7,[Dragonstalker's Greaves],16941,item:16941::::::::60,Off Spec,0,HUNTER,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cffa335ee|Hitem:16941:911:::::::60:::::::|h[Dragonstalker's Greaves]|h|r,,3,false,Mail,Feet,,Kolde-Grobbulus
Ezpk-Grobbulus,7/01/20,23:25:36,1593678336-28,[Tome of Tranquilizing Shot],16665,item:16665::::::::60,Pass,0,HUNTER,Molten Core-40 Player,Lucifron,9,409,40,,,PASS,false,Book,,,Kolde-Grobbulus
Ezpk-Grobbulus,8/10/20,00:06:38,1597050398-46,[Wristguards of True Flight],18812,item:18812::::::::60,Best in Slot,3,HUNTER,Molten Core-40 Player,Majordomo Executus,9,409,40,|cffa335ee|Hitem:16935:1886:::::::60:::::::|h[Dragonstalker's Bracers]|h|r,,1,false,Mail,Wrist,,Estaris-Grobbulus
Ezpk-Grobbulus,8/26/20,21:56:06,1598511366-9,[Badge of the Swarmguard],21670,item:21670::::::::60,Best in Slot,1,HUNTER,Ahn'Qiraj Temple-40 Player,Unknown,9,531,40,|cff0070dd|Hitem:17744::::::::60:::1::::|h[Heart of Noxxion]|h|r,|cff0070dd|Hitem:17744::::::::60:::1::::|h[Heart of Noxxion]|h|r,1,false,Miscellaneous,Trinket,,Estaris-Grobbulus
Ezpk-Grobbulus,9/02/20,23:00:57,1599120057-16,[Larvae of the Great Worm],23557,item:23557::::::::60,Best in Slot,1,HUNTER,Ahn'Qiraj Temple-40 Player,Ouro,9,531,40,"|cffa335ee|Hitem:18713:2523:::::::60:::11::::|h[Rhok'delar, Longbow of the Ancient Keepers]|h|r",,1,false,Guns,,,Ouro
Ezpk-Grobbulus,9/06/20,23:20:40,1599466840-34,[Masterwork Breastplate of the Falcon],10266,item:10266::::::470:1441746944:60,Banking,nil,HUNTER,Molten Core-40 Player,Baron Geddon,9,409,40,,,2,true,Mail,Chest,,Ezpk-Grobbulus
Ezpk-Grobbulus,9/06/20,23:33:57,1599467637-35,[High Councillor's Circlet of the Whale],10139,item:10139::::::1060:1856283008:60,Banking,nil,HUNTER,Molten Core-40 Player,Sulfuron Harbinger,9,409,40,,,2,true,Cloth,Head,,Ezpk-Grobbulus
Cbeastwood-Grobbulus,6/25/20,00:00:57,1593075657-25,[Giantstalker's Helmet],16846,item:16846::::::::60,Upgrade,1,HUNTER,Molten Core-40 Player,Garr,9,409,40,|cff0070dd|Hitem:22718::::::::60:::::::|h[Blooddrenched Mask]|h|r,,2,false,Mail,Head,,Kolde-Grobbulus
Cbeastwood-Grobbulus,6/25/20,00:04:39,1593075879-38,[Giantstalker's Gloves],16852,item:16852::::::::60,Upgrade,2,HUNTER,Molten Core-40 Player,Shazzrah,9,409,40,|cff0070dd|Hitem:22715::::::::60:::::::|h[Gloves of the Tormented]|h|r,,2,false,Mail,Hands,,Kolde-Grobbulus
Cbeastwood-Grobbulus,6/28/20,21:14:49,1593411289-2,[Head of Onyxia],18423,item:18423::::::::60,Mainspec/Need,0,HUNTER,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,1,false,Quest,,,Onyxia
Cbeastwood-Grobbulus,7/08/20,22:54:00,1594281240-46,[Giantstalker's Boots],16849,item:16849::::::::60,Best in Slot,0,HUNTER,Molten Core-40 Player,Gehennas,9,409,40,|cff0070dd|Hitem:19919:911:::::::60:::::::|h[Bloodstained Greaves]|h|r,,1,false,Mail,Feet,,Kolde-Grobbulus
Cbeastwood-Grobbulus,7/15/20,23:42:47,1594888967-44,[Giantstalker's Breastplate],16845,item:16845::::::::60,Mainspec/Need,0,HUNTER,Molten Core-40 Player,Golemagg the Incinerator,9,409,40,|cff0070dd|Hitem:18530::::::::60:::1::::|h[Ogre Forged Hauberk]|h|r,,1,false,Mail,Chest,,Estaris-Grobbulus
Cbeastwood-Grobbulus,7/15/20,23:44:29,1594889069-55,[Ancient Petrified Leaf],18703,item:18703::::::::60,Mainspec/Need,4,HUNTER,Molten Core-40 Player,Majordomo Executus,9,409,40,,,1,false,Quest,,,Estaris-Grobbulus
Cbeastwood-Grobbulus,8/19/20,23:52:19,1597913539-65,[Dragonstalker's Helm],16939,item:16939::::::::60,Best in Slot,0,HUNTER,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cffa335ee|Hitem:16846::::::::60:::::::|h[Giantstalker's Helmet]|h|r,,1,false,Mail,Head,,Onyxia
Cbeastwood-Grobbulus,9/06/20,23:51:09,1599468669-49,[Dragonstalker's Legguards],16938,item:16938::::::::60,Best in Slot,1,HUNTER,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:18524::::::::60:::1::::|h[Leggings of Destruction]|h|r,,1,false,Mail,Legs,,Ragnaros
Jsyk-Grobbulus,3/18/20,23:53:18,1584607998-15,[Nightslayer Cover],16821,item:16821::::::::60,Best in Slot,3,ROGUE,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:13404::::::::60:::1::::|h[Mask of the Unforgiven]|h|r,,1,false,Leather,Head,,Kolde-Grobbulus
Faithmender-Grobbulus,3/05/20,00:04:10,1583402650-28,[Cenarion Vestments],16833,item:16833::::::::60,Best in Slot,0,DRUID,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:13346::::::::60:::1::::|h[Robes of the Exalted]|h|r,,1,false,Leather,Chest,,Kolde-Grobbulus
Faithmender-Grobbulus,3/05/20,00:08:40,1583402920-37,[Cenarion Leggings],16835,item:16835::::::::60,Best in Slot,3,DRUID,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:11841::::::::60:::1::::|h[Senior Designer's Pantaloons]|h|r,,1,false,Leather,Legs,,Kolde-Grobbulus
Faithmender-Grobbulus,3/25/20,23:53:18,1585212798-9,[Cenarion Spaulders],16836,item:16836::::::::60,Upgrade,1,DRUID,Molten Core-40 Player,Shazzrah,9,409,40,|cff0070dd|Hitem:15061::::::::60:::::::|h[Living Shoulders]|h|r,,2,false,Leather,Shoulder,,Kolde-Grobbulus
Faithmender-Grobbulus,3/25/20,23:54:10,1585212850-12,[Cenarion Gloves],16831,item:16831::::::::60,Best in Slot,1,DRUID,Molten Core-40 Player,Shazzrah,9,409,40,|cff0070dd|Hitem:18387::::::::60:::1::::|h[Brightspark Gloves]|h|r,,1,false,Leather,Hands,,Kolde-Grobbulus
Faithmender-Grobbulus,3/29/20,21:50:37,1585551037-6,[Stormrage Legguards],16901,item:16901::::::::60,Best in Slot,3,DRUID,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:16835::::::::60:::::::|h[Cenarion Leggings]|h|r,,1,false,Leather,Legs,,Kolde-Grobbulus
Mosaic-Grobbulus,4/15/20,23:18:39,1587025119-17,[Venomous Totem],19342,item:19342::::::::60,Offline or RCLootCouncil not installed,0,ROGUE,Blackwing Lair-40 Player,Nefarian,9,469,40,,,NOTHING,false,Miscellaneous,Trinket,,Kolde-Grobbulus
Hereticbabe-Grobbulus,3/11/20,23:59:05,1584003545-6,[Gauntlets of Might],16863,item:16863::::::::60,Off Spec,1,WARRIOR,Molten Core-40 Player,Baron Geddon,9,409,40,|cffa335ee|Hitem:14551:927:::::::60:::::::|h[Edgemaster's Handguards]|h|r,,3,false,Plate,Hands,,Kolde-Grobbulus
Hereticbabe-Grobbulus,3/18/20,23:51:07,1584607867-7,[Flameguard Gauntlets],19143,item:19143::::::::60,Off Spec,3,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:14551:927:::::::60:::::::|h[Edgemaster's Handguards]|h|r,,3,false,Plate,Hands,,Kolde-Grobbulus
Hereticbabe-Grobbulus,4/08/20,23:51:08,1586422268-40,[Breastplate of Might],16865,item:16865::::::::60,Off Spec,1,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:11726:1891:::::::60:::1::::|h[Savage Gladiator Chain]|h|r,,3,false,Plate,Chest,,Kolde-Grobbulus
Hereticbabe-Grobbulus,4/29/20,22:27:18,1588231638-17,[Sabatons of Wrath],16965,item:16965::::::::60,Off Spec,0,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:14616:911:::::::60:::1::::|h[Bloodmail Boots]|h|r,,3,false,Plate,Feet,,Kolde-Grobbulus
Hereticbabe-Grobbulus,5/06/20,21:43:06,1588833786-0,[Head of Nefarian],19003,item:19003::::::::60,Best in Slot,0,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,,,1,false,Quest,,,Nefarian
Hereticbabe-Grobbulus,5/06/20,21:57:53,1588834673-24,"[Ashkandi, Greatsword of the Brotherhood]",19364,item:19364::::::::60,Best in Slot,6,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:17068:1900:::::::60:::::::|h[Deathbringer]|h|r,|cffa335ee|Hitem:18805:1900:::::::60:::::::|h[Core Hound Tooth]|h|r,1,false,Two-Handed Swords,Two-Hand,,Nefarian
Hereticbabe-Grobbulus,5/20/20,23:51:50,1590051110-53,[Brutality Blade],18832,item:18832::::::::60,Upgrade,2,WARRIOR,Molten Core-40 Player,Garr,9,409,40,|cffa335ee|Hitem:17068:1900:::::::60:::::::|h[Deathbringer]|h|r,|cffa335ee|Hitem:18805:1900:::::::60:::::::|h[Core Hound Tooth]|h|r,2,false,One-Handed Swords,One-Hand,,Kolde-Grobbulus
Hereticbabe-Grobbulus,6/03/20,23:29:37,1591259377-35,[Dragon's Blood Cape],17107,item:17107::::::::60,Off Spec,1,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:19436:849:::::::60:::::::|h[Cloak of Draconic Might]|h|r,,3,false,Cloth,Back,,Kolde-Grobbulus
Hereticbabe-Grobbulus,6/10/20,22:11:49,1591859509-20,[Circle of Applied Force],19432,item:19432::::::::60,Best in Slot,1,WARRIOR,Blackwing Lair-40 Player,Flamegor,9,469,40,|cffa335ee|Hitem:19384::::::::60:::11::::|h[Master Dragonslayer's Ring]|h|r,|cffa335ee|Hitem:18821::::::::60:::::::|h[Quick Strike Ring]|h|r,1,false,Miscellaneous,Finger,,Kolde-Grobbulus
